Customer ID,Tenure,Completed tutorial,Theme,TicketCount,Continent,Country-Region,Subscription Type,Role in Org,Company Size,browser,tablet,mobile,FirstName,LastName,Email,Rating
10045209,51.0,no,security,5,Europe,Germany,Premier,consumer,> 50000,True,False,False,Diane,Dominguez,diane17@adventure-works.com,Low
10042561,22.0,yes,price,9,Europe,UK,Premier,consumer,5000 - 50000,False,False,True,Suzanne,He,suzanne20@adventure-works.com,Low
10007246,13.0,yes,speed,0,Europe,UK,Basic,publisher,5000 - 50000,True,False,True,Terrence,Raje,terrence14@adventure-works.com,High
10033896,6.0,yes,price,0,Europe,UK,Premier,consumer,5000 - 50000,True,False,True,Kate,Chande,kate12@adventure-works.com,High
10023680,1.0,yes,security,4,Europe,France,Premier,consumer,> 50000,True,True,True,Kurt,Raheem,kurt18@adventure-works.com,High
10037939,44.0,no,usability,6,Europe,Germany,Premier,consumer,< 5000,True,False,True,Amanda,Adams,amanda58@adventure-works.com,High
10042713,8.0,yes,price,9,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Krista,Moreno,krista7@adventure-works.com,Low
10023411,23.0,yes,features,4,Europe,UK,Premier,consumer,< 5000,True,False,False,Gilbert,Huang,gilbert5@adventure-works.com,High
10029811,25.0,yes,price,4,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Jake,Cai,jake19@adventure-works.com,High
10042392,17.0,yes,services,9,Europe,UK,Premier,consumer,> 50000,True,False,False,Brandi,Diaz,brandi3@adventure-works.com,Low
10040399,14.0,no,support,9,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Kayla,Moore,kayla8@adventure-works.com,Low
10041093,14.0,yes,speed,5,Europe,France,Premier,administrator,> 50000,True,False,False,Cory,Martinez,cory15@adventure-works.com,Low
10040144,3.0,yes,price,5,Europe,Germany,Premier,publisher,< 5000,False,False,True,Mindy,Rai,mindy22@adventure-works.com,Low
10010542,28.0,yes,price,3,Europe,Germany,Premier,publisher,5000 - 50000,True,False,True,Patricia,Vance,patricia9@adventure-works.com,High
10043319,19.0,no,support,7,Europe,France,Premier,consumer,< 5000,True,True,True,Terrence,Sharma,terrence9@adventure-works.com,Low
10042367,15.0,yes,price,0,Europe,UK,Premier,consumer,5000 - 50000,True,False,True,Arturo,Xu,arturo29@adventure-works.com,Low
10043455,47.0,no,reliability,6,Europe,UK,Premier,administrator,> 50000,True,False,False,Nathan,Green,nathan41@adventure-works.com,Low
10007810,10.0,yes,design,2,Europe,UK,Premier,publisher,> 50000,True,False,False,Casey,Dominguez,casey36@adventure-works.com,High
10029957,27.0,yes,speed,4,Europe,Spain,Basic,consumer,5000 - 50000,True,True,False,Clifford,Patel,clifford3@adventure-works.com,High
10003371,26.0,yes,speed,3,Europe,France,Premier,publisher,5000 - 50000,True,False,False,Jeremiah,Lewis,jeremiah9@adventure-works.com,High
10040858,28.0,no,speed,5,Europe,France,Premier,consumer,< 5000,True,False,False,Wyatt,Adams,wyatt35@adventure-works.com,Low
10043257,18.0,no,speed,3,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Mallory,Diaz,mallory10@adventure-works.com,Low
10043696,23.0,no,features,6,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Maria,Perry,maria31@adventure-works.com,Low
10043866,46.0,no,security,3,Europe,Germany,Premier,administrator,5000 - 50000,True,False,False,Janet,Sanz,janet26@adventure-works.com,Low
10004615,43.0,yes,price,2,Europe,Germany,Premier,publisher,5000 - 50000,True,True,False,Erika,Alvarez,erika4@adventure-works.com,High
10040273,12.0,no,reliability,5,Europe,UK,Basic,publisher,< 5000,False,False,True,Brendan,Shen,brendan2@adventure-works.com,Low
10023893,17.0,yes,services,2,Europe,UK,Premier,consumer,> 50000,True,False,False,Ebony,Moreno,ebony29@adventure-works.com,High
10043544,43.0,no,security,8,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Albert,Vazquez,albert14@adventure-works.com,Low
10036590,3.0,yes,design,0,Europe,Germany,Premier,consumer,5000 - 50000,True,False,False,Calvin,Beck,calvin19@adventure-works.com,High
10030661,12.0,yes,reliability,0,Europe,UK,Premier,consumer,5000 - 50000,True,True,False,Savannah,Richardson,savannah8@adventure-works.com,High
10006615,6.0,yes,services,0,Europe,UK,Premier,publisher,5000 - 50000,True,False,False,Brittany,Long,brittany8@adventure-works.com,High
10042664,24.0,no,features,3,Europe,France,Premier,consumer,< 5000,True,False,False,Claudia,Zeng,claudia19@adventure-works.com,Low
10041457,2.0,no,features,5,Europe,France,Premier,consumer,< 5000,True,False,False,Emily,Thompson,emily16@adventure-works.com,Low
10036374,3.0,yes,support,9,Europe,Spain,Premier,consumer,< 5000,True,False,False,Jaclyn,Ma,jaclyn17@adventure-works.com,High
10034816,9.0,yes,price,3,Europe,UK,Premier,consumer,< 5000,True,True,True,Tony,Raji,tony23@adventure-works.com,High
10042116,18.0,no,speed,8,Europe,France,Premier,consumer,< 5000,True,True,True,Karen,Walker,karen9@adventure-works.com,Low
10044424,22.0,no,speed,5,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Timothy,Bailey,timothy17@adventure-works.com,Low
10028723,29.0,yes,price,8,Europe,Germany,Premier,consumer,< 5000,True,False,False,Christy,Liang,christy15@adventure-works.com,High
10025010,6.0,no,speed,2,Europe,Germany,Premier,consumer,5000 - 50000,True,True,True,Tristan,Gonzales,tristan17@adventure-works.com,High
10023915,26.0,no,speed,1,Europe,Germany,Premier,consumer,> 50000,True,True,False,Jermaine,Rodriguez,jermaine18@adventure-works.com,High
10041182,22.0,yes,speed,6,Europe,France,Premier,consumer,5000 - 50000,False,True,True,Amanda,Jenkins,amanda28@adventure-works.com,Low
10019204,21.0,no,features,4,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Morgan,Morris,morgan48@adventure-works.com,High
10029051,15.0,yes,services,1,Europe,UK,Premier,consumer,< 5000,True,False,False,Candace,Sanchez,candace18@adventure-works.com,High
10044239,48.0,no,price,6,Europe,UK,Premier,consumer,< 5000,True,False,True,Darrell,Yuan,darrell15@adventure-works.com,Low
10013221,21.0,yes,reliability,9,Europe,UK,Premier,consumer,5000 - 50000,True,True,False,Heidi,Perez,heidi24@adventure-works.com,High
10015207,8.0,yes,price,1,Europe,Germany,Premier,consumer,> 50000,True,False,True,Kelvin,Zeng,kelvin41@adventure-works.com,High
10019645,0.0,no,services,0,Europe,UK,Basic,consumer,5000 - 50000,True,True,True,Alexandria,Rogers,alexandria40@adventure-works.com,High
10022335,8.0,yes,speed,2,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Karla,Tang,karla4@adventure-works.com,High
10001696,5.0,yes,price,2,Europe,UK,Premier,publisher,> 50000,True,False,False,Stacey,Hu,stacey21@adventure-works.com,High
10036731,5.0,no,services,3,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Sara,Gray,sara6@adventure-works.com,High
10041120,29.0,no,other,9,Europe,France,Premier,administrator,5000 - 50000,True,False,False,Meghan,Moreno,meghan6@adventure-works.com,Low
10038340,18.0,no,speed,4,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Darren,Prasad,darren12@adventure-works.com,High
10043891,21.0,no,features,6,Europe,France,Premier,consumer,< 5000,True,True,False,Cory,Malhotra,cory3@adventure-works.com,Low
10044421,11.0,no,features,2,Europe,UK,Basic,consumer,5000 - 50000,True,False,False,Caroline,Patterson,caroline11@adventure-works.com,Low
10041357,21.0,yes,reliability,5,Europe,UK,Premier,consumer,> 50000,True,False,False,Joan,King,joan14@adventure-works.com,Low
10006891,29.0,yes,reliability,1,Europe,Germany,Premier,publisher,5000 - 50000,True,True,False,Sharon,Lal,sharon15@adventure-works.com,High
10041453,60.0,no,speed,9,Europe,France,Premier,administrator,5000 - 50000,True,False,False,Jordan,Wright,jordan49@adventure-works.com,Low
10043048,24.0,no,features,4,Europe,France,Premier,consumer,5000 - 50000,False,True,False,Katelyn,Peterson,katelyn3@adventure-works.com,Low
10018803,3.0,no,services,0,Europe,Germany,Premier,consumer,5000 - 50000,True,True,True,Jade,Bailey,jade13@adventure-works.com,High
10013872,14.0,yes,features,0,Europe,UK,Premier,administrator,5000 - 50000,True,False,False,Alisha,Raje,alisha38@adventure-works.com,High
10034701,10.0,yes,price,0,Europe,Germany,Basic,consumer,5000 - 50000,True,False,False,Julia,Walker,julia44@adventure-works.com,High
10031571,27.0,yes,speed,2,Europe,UK,Premier,consumer,5000 - 50000,True,False,True,Hannah,Wilson,hannah7@adventure-works.com,High
10043384,3.0,no,speed,9,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Raymond,Suri,raymond2@adventure-works.com,Low
10004553,17.0,no,price,1,Europe,UK,Premier,publisher,5000 - 50000,True,False,False,Ivan,Lopez,ivan13@adventure-works.com,High
10018164,26.0,no,speed,3,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Jennifer,James,jennifer70@adventure-works.com,High
10039274,11.0,yes,reliability,1,Europe,France,Basic,consumer,5000 - 50000,True,False,False,Kaitlyn,Cox,kaitlyn57@adventure-works.com,High
10043886,22.0,yes,features,7,Europe,Spain,Premier,consumer,< 5000,True,False,False,Suzanne,Zeng,suzanne23@adventure-works.com,Low
10041545,3.0,yes,usability,1,Europe,UK,Premier,consumer,< 5000,True,False,True,Mayra,Malhotra,mayra4@adventure-works.com,Low
10025672,0.0,yes,support,1,Europe,Germany,Premier,consumer,5000 - 50000,True,True,False,Jeffery,Wang,jeffery1@adventure-works.com,High
10029095,1.0,yes,design,0,Europe,France,Premier,consumer,5000 - 50000,True,True,False,Ethan,Wilson,ethan40@adventure-works.com,High
10043360,46.0,no,security,8,Europe,Germany,Premier,consumer,5000 - 50000,True,False,False,Dylan,Jones,dylan38@adventure-works.com,Low
10041666,8.0,no,speed,9,Europe,France,Premier,consumer,5000 - 50000,True,False,True,Susan,Wang,susan11@adventure-works.com,Low
10005892,24.0,no,price,3,Europe,Germany,Premier,publisher,5000 - 50000,True,False,False,Rebecca,Evans,rebecca4@adventure-works.com,High
10040695,26.0,yes,features,8,Europe,UK,Premier,administrator,5000 - 50000,True,False,False,Anna,Bryant,anna43@adventure-works.com,Low
10042704,44.0,no,reliability,5,Europe,UK,Premier,consumer,< 5000,True,True,True,Kelly,Alexander,kelly23@adventure-works.com,Low
10036321,7.0,yes,reliability,0,Europe,UK,Premier,consumer,5000 - 50000,True,False,True,Victoria,Rodriguez,victoria19@adventure-works.com,High
10026376,15.0,yes,navigation,0,Europe,UK,Premier,consumer,> 50000,True,False,True,Chase,Howard,chase11@adventure-works.com,High
10043604,3.0,no,price,0,Europe,UK,Premier,consumer,5000 - 50000,True,True,True,Ross,Srini,ross8@adventure-works.com,Low
10044659,27.0,no,support,3,Europe,France,Premier,administrator,5000 - 50000,True,False,True,Claudia,Zheng,claudia17@adventure-works.com,Low
10003036,23.0,yes,price,9,Europe,UK,Premier,publisher,5000 - 50000,True,False,True,Amanda,Torres,amanda13@adventure-works.com,High
10034644,13.0,no,speed,4,Europe,France,Premier,consumer,> 50000,True,False,False,Brandi,Vazquez,brandi14@adventure-works.com,High
10021752,11.0,no,speed,1,Europe,France,Premier,consumer,5000 - 50000,True,True,False,Isabella,Roberts,isabella43@adventure-works.com,High
10005153,29.0,yes,design,3,Europe,UK,Premier,publisher,< 5000,True,False,False,Eric,Jai,eric40@adventure-works.com,High
10027664,11.0,no,speed,0,Europe,France,Basic,consumer,5000 - 50000,False,False,True,Amanda,Sanders,amanda20@adventure-works.com,High
10044159,27.0,yes,speed,9,Europe,France,Premier,consumer,< 5000,True,False,False,Julie,Sharma,julie14@adventure-works.com,Low
10009673,22.0,no,other,1,Europe,Spain,Premier,publisher,< 5000,True,False,False,Dylan,Washington,dylan12@adventure-works.com,High
10010006,28.0,no,speed,3,Europe,Germany,Premier,publisher,5000 - 50000,True,False,True,Sydney,Young,sydney89@adventure-works.com,High
10025817,20.0,no,design,2,Europe,Spain,Premier,consumer,5000 - 50000,True,False,False,Meredith,Patel,meredith1@adventure-works.com,High
10044605,10.0,yes,features,7,Europe,France,Premier,consumer,> 50000,True,False,False,Thomas,Sharma,thomas33@adventure-works.com,Low
10043182,5.0,no,speed,6,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Damien,Liu,damien3@adventure-works.com,Low
10039535,25.0,no,services,0,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Anne,Rubio,anne21@adventure-works.com,High
10004962,21.0,yes,support,1,Europe,France,Premier,publisher,5000 - 50000,True,False,False,Benjamin,Winter,benjamin49@adventure-works.com,High
10034156,2.0,yes,services,0,Europe,Germany,Premier,consumer,< 5000,True,False,False,Kelli,Sharma,kelli32@adventure-works.com,High
10035922,20.0,yes,features,3,Europe,UK,Premier,consumer,< 5000,True,False,False,Heidi,Sanchez,heidi23@adventure-works.com,High
10044272,,yes,speed,8,Europe,France,Basic,consumer,< 5000,True,False,False,Yolanda,She,yolanda0@adventure-works.com,Low
10009853,10.0,no,design,8,Europe,France,Premier,publisher,< 5000,True,False,False,Jarrod,Rana,jarrod11@adventure-works.com,High
10044911,16.0,yes,price,9,Europe,UK,Premier,consumer,5000 - 50000,True,True,False,Kaitlyn,Hall,kaitlyn21@adventure-works.com,Low
10043874,1.0,no,services,5,Europe,UK,Premier,consumer,< 5000,False,False,True,Jonathon,Vazquez,jonathon11@adventure-works.com,Low
10043687,18.0,no,governance,6,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Vincent,Gao,vincent14@adventure-works.com,Low
10043126,0.0,yes,speed,8,Europe,France,Basic,consumer,5000 - 50000,True,True,False,Mitchell,Nara,mitchell14@adventure-works.com,Low
10030491,28.0,yes,price,6,Europe,Spain,Premier,consumer,5000 - 50000,True,False,False,Isaac,Sanchez,isaac17@adventure-works.com,High
10042270,23.0,yes,features,5,Europe,UK,Basic,consumer,> 50000,True,False,False,Rosa,Zeng,rosa22@adventure-works.com,Low
10041047,11.0,no,features,7,Europe,UK,Premier,consumer,5000 - 50000,True,False,True,Jose,Martin,jose76@adventure-works.com,Low
10005155,23.0,yes,features,1,Europe,UK,Premier,publisher,5000 - 50000,True,False,True,Joan,Jenkins,joan6@adventure-works.com,High
10042335,7.0,yes,speed,5,Europe,France,Premier,consumer,5000 - 50000,True,True,True,Emily,Williams,emily2@adventure-works.com,Low
10039265,10.0,no,speed,2,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Arthur,Rubio,arthur43@adventure-works.com,High
10015688,15.0,yes,services,2,Europe,UK,Premier,consumer,5000 - 50000,True,False,True,Brittney,Xu,brittney11@adventure-works.com,High
10044278,48.0,no,price,6,Europe,Germany,Premier,publisher,5000 - 50000,True,False,False,Lance,Romero,lance9@adventure-works.com,Low
10033868,12.0,yes,price,2,Europe,UK,Premier,consumer,< 5000,True,True,False,Jon,Zhu,jon34@adventure-works.com,High
10013891,23.0,no,features,2,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Bianca,Chen,bianca2@adventure-works.com,High
10042838,1.0,no,speed,6,Europe,France,Premier,consumer,< 5000,True,False,False,Andrea,Morgan,andrea22@adventure-works.com,Low
10045098,23.0,no,reliability,7,Europe,UK,Premier,consumer,5000 - 50000,True,False,True,Madeline,Baker,madeline15@adventure-works.com,Low
10041482,7.0,no,services,9,Europe,UK,Basic,consumer,< 5000,True,False,False,Angela,Ramirez,angela33@adventure-works.com,Low
10040252,22.0,yes,price,9,Europe,Germany,Premier,publisher,5000 - 50000,True,False,False,Wyatt,Anderson,wyatt10@adventure-works.com,Low
10004834,12.0,yes,reliability,1,Europe,France,Premier,publisher,< 5000,True,False,False,Rebecca,Green,rebecca16@adventure-works.com,High
10037662,26.0,yes,reliability,5,Europe,France,Premier,consumer,< 5000,True,False,False,Jonathon,Ortega,jonathon16@adventure-works.com,High
10029511,26.0,no,features,2,Europe,France,Premier,consumer,> 50000,True,False,False,Franklin,Luo,franklin24@adventure-works.com,High
10041547,10.0,no,design,5,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Brittany,Coleman,brittany5@adventure-works.com,Low
10044794,51.0,no,speed,5,Europe,Spain,Premier,administrator,5000 - 50000,True,False,True,Allison,Stewart,allison24@adventure-works.com,Low
10043498,9.0,no,price,0,Europe,UK,Premier,consumer,5000 - 50000,False,False,True,Devin,Wood,devin68@adventure-works.com,Low
10043567,60.0,no,security,8,Europe,UK,Premier,administrator,> 50000,True,False,True,Sebastian,Cooper,sebastian9@adventure-works.com,Low
10018180,15.0,no,features,1,Europe,France,Premier,consumer,< 5000,True,True,False,Erik,Gomez,erik2@adventure-works.com,High
10007629,3.0,yes,design,7,Europe,UK,Premier,publisher,5000 - 50000,True,True,True,Martin,Srini,martin13@adventure-works.com,High
10043836,53.0,no,reliability,9,Europe,UK,Premier,consumer,5000 - 50000,True,True,False,Richard,Blue,richard95@adventure-works.com,Low
10012626,12.0,yes,features,0,Europe,Germany,Basic,consumer,> 50000,True,True,False,Ross,Mehta,ross14@adventure-works.com,High
10042907,22.0,no,design,9,Europe,France,Premier,consumer,> 50000,False,False,True,Bailey,Evans,bailey21@adventure-works.com,Low
10009777,20.0,no,other,4,Europe,Germany,Premier,publisher,> 50000,True,True,False,Carly,Sharma,carly9@adventure-works.com,High
10035915,1.0,yes,features,3,Europe,France,Basic,consumer,< 5000,True,False,False,Tyrone,Sanz,tyrone19@adventure-works.com,High
10003590,5.0,yes,speed,2,Europe,France,Premier,publisher,5000 - 50000,False,True,False,Marissa,Butler,marissa11@adventure-works.com,High
10040182,9.0,yes,price,5,Europe,Germany,Basic,publisher,5000 - 50000,True,True,True,Robyn,Munoz,robyn5@adventure-works.com,Low
10027699,16.0,no,speed,0,Europe,Germany,Basic,consumer,5000 - 50000,True,True,True,Ioannis,Xylaras,ioannis0@adventure-works.com,High
10042199,7.0,no,speed,9,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Dana,Martin,dana16@adventure-works.com,Low
10044368,18.0,no,navigation,1,Europe,UK,Premier,administrator,< 5000,True,False,False,Jeremiah,Jackson,jeremiah4@adventure-works.com,Low
10040315,9.0,yes,price,7,Europe,Germany,Premier,publisher,5000 - 50000,True,True,True,Tara,Goel,tara20@adventure-works.com,Low
10020534,17.0,no,speed,1,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Dennis,Zeng,dennis24@adventure-works.com,High
10044799,15.0,no,speed,9,Europe,France,Premier,consumer,< 5000,True,True,True,Andy,Hernandez,andy8@adventure-works.com,Low
10007902,1.0,no,price,2,Europe,UK,Premier,publisher,5000 - 50000,True,False,True,Steve,Chen,steve6@adventure-works.com,High
10043355,27.0,no,speed,6,Europe,France,Premier,consumer,5000 - 50000,True,False,True,Aidan,Alexander,aidan20@adventure-works.com,Low
10043146,7.0,yes,speed,6,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Trisha,Liang,trisha11@adventure-works.com,Low
10040147,11.0,yes,price,5,Europe,Germany,Premier,publisher,> 50000,True,True,True,Claudia,Xu,claudia11@adventure-works.com,Low
10002494,4.0,yes,price,0,Europe,Spain,Premier,publisher,> 50000,True,False,False,Byron,Gutierrez,byron7@adventure-works.com,High
10040719,23.0,no,services,8,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Gabrielle,Price,gabrielle22@adventure-works.com,Low
10033529,9.0,no,price,6,Europe,Germany,Premier,consumer,5000 - 50000,True,False,False,Samuel,Jenkins,samuel5@adventure-works.com,High
10044952,17.0,no,governance,3,Europe,Spain,Premier,consumer,< 5000,True,False,False,Shelby,Rivera,shelby17@adventure-works.com,Low
10040494,7.0,yes,features,5,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Emily,Hall,emily24@adventure-works.com,Low
10042246,2.0,no,security,8,Europe,UK,Premier,consumer,> 50000,True,False,False,Angel,Turner,angel27@adventure-works.com,Low
10007347,8.0,yes,services,1,Europe,UK,Premier,publisher,< 5000,True,False,False,Alyssa,Clark,alyssa19@adventure-works.com,High
10044522,23.0,no,features,8,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Isabelle,Ross,isabelle4@adventure-works.com,Low
10023029,21.0,no,speed,0,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Jennifer,Rivera,jennifer62@adventure-works.com,High
10044054,9.0,no,support,5,Europe,France,Premier,consumer,< 5000,True,False,False,Jaclyn,Zeng,jaclyn23@adventure-works.com,Low
10003021,13.0,yes,price,8,Europe,UK,Premier,publisher,5000 - 50000,True,False,False,Michelle,Richardson,michelle10@adventure-works.com,High
10014045,23.0,yes,price,0,Europe,UK,Premier,administrator,5000 - 50000,True,False,False,Paige,Russell,paige19@adventure-works.com,High
10016382,14.0,yes,price,3,Europe,UK,Premier,consumer,5000 - 50000,True,False,True,Kaitlin,Chapman,kaitlin2@adventure-works.com,High
10031688,13.0,no,reliability,6,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Darren,Gonzalez,darren19@adventure-works.com,High
10031544,18.0,yes,price,2,Europe,Germany,Premier,consumer,5000 - 50000,True,True,True,Bonnie,Deng,bonnie6@adventure-works.com,High
10043706,39.0,no,usability,1,Europe,Germany,Premier,consumer,< 5000,True,False,False,Nicolas,Deng,nicolas0@adventure-works.com,Low
10033546,3.0,yes,services,1,Europe,UK,Premier,consumer,< 5000,True,False,False,Chad,Raji,chad21@adventure-works.com,High
10043623,17.0,yes,speed,9,Europe,France,Premier,consumer,< 5000,False,False,True,Angela,Sánchez,angela49@adventure-works.com,Low
10040095,27.0,yes,features,7,Europe,France,Premier,publisher,5000 - 50000,True,False,False,Lacey,Zhang,lacey12@adventure-works.com,Low
10041796,15.0,no,features,9,Europe,France,Premier,consumer,5000 - 50000,False,True,False,Robyn,Ramos,robyn13@adventure-works.com,Low
10043859,7.0,yes,navigation,9,Europe,UK,Premier,publisher,5000 - 50000,False,False,True,Sharon,Lal,sharon15@adventure-works.com,Low
10032034,44.0,no,usability,3,Europe,Spain,Premier,consumer,< 5000,True,False,False,Randy,Ma,randy18@adventure-works.com,High
10018636,26.0,yes,price,3,Europe,Germany,Premier,consumer,5000 - 50000,True,True,True,James,Williams,james77@adventure-works.com,High
10020426,27.0,no,features,1,Europe,France,Premier,consumer,5000 - 50000,True,False,True,Morgan,Harris,morgan35@adventure-works.com,High
10045162,47.0,yes,speed,6,Europe,Spain,Premier,consumer,5000 - 50000,True,False,True,Cesar,Garcia,cesar14@adventure-works.com,Low
10015718,16.0,no,services,0,Europe,UK,Basic,consumer,5000 - 50000,False,True,False,Richard,Flores,richard67@adventure-works.com,High
10025372,22.0,yes,services,3,Europe,UK,Basic,consumer,5000 - 50000,True,True,True,Mandy,Liu,mandy5@adventure-works.com,High
10042457,24.0,yes,services,2,Europe,UK,Premier,consumer,> 50000,True,True,False,Frederick,Garcia,frederick13@adventure-works.com,Low
10007672,19.0,yes,speed,7,Europe,France,Premier,publisher,> 50000,True,False,True,Anthony,Lewis,anthony7@adventure-works.com,High
10034324,6.0,yes,features,3,Europe,UK,Premier,consumer,< 5000,True,False,True,Eric,Yang,eric35@adventure-works.com,High
10044985,21.0,no,speed,0,Europe,France,Premier,consumer,5000 - 50000,True,True,False,Zoe,Brooks,zoe1@adventure-works.com,Low
10044642,,no,price,7,Europe,UK,Basic,consumer,< 5000,True,False,False,Isabelle,Bennett,isabelle1@adventure-works.com,Low
10030071,19.0,yes,price,1,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Gina,Alonso,gina8@adventure-works.com,High
10040222,16.0,no,navigation,6,Europe,Germany,Premier,publisher,5000 - 50000,True,False,False,Tabitha,Gill,tabitha34@adventure-works.com,Low
10003290,15.0,yes,price,1,Europe,Germany,Premier,publisher,5000 - 50000,True,False,False,Jonathan,Wilson,jonathan57@adventure-works.com,High
10044738,27.0,no,navigation,6,Europe,France,Premier,consumer,> 50000,True,False,True,Aaron,Hernandez,aaron50@adventure-works.com,Low
10040110,21.0,yes,services,9,Europe,UK,Premier,publisher,5000 - 50000,False,True,False,Damien,Zheng,damien15@adventure-works.com,Low
10012820,0.0,no,services,0,Europe,UK,Basic,consumer,< 5000,True,True,False,Isabelle,Diaz,isabelle20@adventure-works.com,High
10035042,3.0,yes,support,0,Europe,UK,Premier,administrator,5000 - 50000,False,False,True,Caleb,Kumar,caleb24@adventure-works.com,High
10022664,20.0,yes,price,0,Europe,UK,Premier,consumer,5000 - 50000,True,True,False,Jillian,Suri,jillian1@adventure-works.com,High
10000791,16.0,yes,services,9,Europe,Germany,Premier,publisher,5000 - 50000,True,False,True,Chase,Morgan,chase13@adventure-works.com,High
10041966,4.0,yes,features,7,Europe,UK,Premier,consumer,< 5000,False,True,False,Marissa,Flores,marissa9@adventure-works.com,Low
10026844,22.0,yes,speed,5,Europe,France,Premier,consumer,< 5000,True,False,False,Joanna,Hernandez,joanna2@adventure-works.com,High
10034482,8.0,yes,features,2,Europe,UK,Premier,consumer,< 5000,True,False,False,Fernando,Perry,fernando51@adventure-works.com,High
10040093,22.0,yes,price,8,Europe,Germany,Premier,publisher,5000 - 50000,False,True,False,Shane,Gonzalez,shane21@adventure-works.com,Low
10043523,38.0,no,usability,5,Europe,UK,Premier,consumer,< 5000,True,False,False,William,Smith,william16@adventure-works.com,Low
10043041,9.0,no,reliability,5,Europe,UK,Premier,consumer,> 50000,True,False,True,Jonathon,Carlson,jonathon14@adventure-works.com,Low
10003916,1.0,no,services,5,Europe,UK,Premier,publisher,5000 - 50000,True,False,False,Paige,Washington,paige12@adventure-works.com,High
10044412,41.0,no,security,9,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Shannon,Chow,shannon2@adventure-works.com,Low
10028514,29.0,no,security,2,Europe,UK,Premier,consumer,> 50000,True,True,False,Lindsay,Xu,lindsay5@adventure-works.com,High
10045053,10.0,no,features,4,Europe,UK,Premier,consumer,5000 - 50000,True,False,False,Shawna,Kumar,shawna8@adventure-works.com,Low
10038904,47.0,no,speed,1,Europe,UK,Premier,administrator,5000 - 50000,True,False,False,Renee,Moreno,renee6@adventure-works.com,High
10030214,12.0,no,support,2,Europe,France,Premier,consumer,5000 - 50000,False,False,True,Timothy,Perez,timothy29@adventure-works.com,High
10021125,13.0,no,speed,1,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Adrian,Watson,adrian2@adventure-works.com,High
10040738,11.0,yes,features,8,Europe,UK,Premier,consumer,< 5000,True,False,True,Melvin,Andersen,melvin11@adventure-works.com,Low
10042194,10.0,yes,features,6,Europe,UK,Premier,consumer,< 5000,True,False,True,Maria,Blue,maria7@adventure-works.com,Low
10043768,2.0,yes,navigation,6,Europe,Germany,Premier,consumer,5000 - 50000,True,False,False,Robyn,Alonso,robyn6@adventure-works.com,Low
10022575,27.0,no,support,7,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Jermaine,Madan,jermaine6@adventure-works.com,High
10008399,4.0,yes,reliability,1,Europe,Germany,Premier,publisher,> 50000,True,False,False,Anthony,Brown,anthony13@adventure-works.com,High
10044201,49.0,no,security,8,Europe,Germany,Premier,consumer,> 50000,True,False,False,Mackenzie,Bailey,mackenzie14@adventure-works.com,Low
10007997,2.0,yes,reliability,1,Europe,UK,Premier,publisher,< 5000,True,False,True,Eric,King,eric59@adventure-works.com,High
10040721,27.0,no,speed,8,Europe,UK,Premier,administrator,> 50000,False,True,False,Austin,Foster,austin12@adventure-works.com,Low
10043589,60.0,no,security,0,Europe,France,Premier,consumer,5000 - 50000,True,False,False,Brianna,Price,brianna48@adventure-works.com,Low
10013288,26.0,yes,price,4,Europe,UK,Premier,consumer,> 50000,True,True,True,Pedro,Gomez,pedro21@adventure-works.com,High
10025574,9.0,yes,speed,2,Europe,France,Basic,consumer,5000 - 50000,True,False,False,Lucas,Smith,lucas13@adventure-works.com,High
10043535,58.0,no,security,7,Europe,Spain,Premier,administrator,5000 - 50000,True,False,True,Nathaniel,Cook,nathaniel22@adventure-works.com,Low
